key_index,text,overall
339438,Good for a child 6 to 10 or so. One hat worked perfectly and the other one worked for about 5 minutes then the lights went out. Thought it might be the batteries so I changed them but still didn't work. Sadly these are being returned l. My boys really loved them.,3
713885,"these fit as expected. They are very soft and comfortable. I hate boxers and usually go with boxer briefs, but lately I've been liking underwear like this.. a little bit more fashion. I have purchased and will definitely purchase more. I did receive these at a slight discount from retail for an honest review. My suggestion would be to order one pair first to get your sizing right as the sizing might be different.",5
684005,"This item seems very large for the size that I ordered, which is rare being that I am curvy. It's not usual for a medium to fit so loose. It looks like a mechanics uniform on me. There's just way to much excess material. I feel like I should be working on someone's vehicle when I put this on.",2
722763,"Long wait, but not a lot of choice of vendors, but still arrived a lot earlier than the projected latest date..  All cotton but seemingly durable.  The front pockets both a had a section that was sewn shut during the course of sewing some other seam.  One opened up with the force of my hand, the other I had to cut.  As long as nothing else comes unstitched over time, I saw no reason to remove a start.",5
774575,"I have gotten a lot of compliments on this sweater.  It is not a dress by any means, but more like a long sweater you wear with leggings.  I am an X Large and I ordered a 2X and it fit just the way I wanted it to.  I have ordered other items in my size and they are too small.  I am learning that you need to go larger in size when ordering.  The pockets are more like folds in the material, but they come across as pockets.  I would recommend this sweater.",5
876113,"I am obsessed with Duduma sunglasses! This was my second pair and I loved the color and the fit! They are not as dark/tinted as some of the other sunglasses I own, but not to the extent that they weren't effective. I bought these in the pink color and they are very mirrored which was exactly the look I was going for. You also can't beat the price!",5
434048,"Made my feller look sleek, svelt, and dapper. Although, the facial mask part he kept off most of the evening because he couldn't see through it, and felt like he couldn't breathe. The zipper was a pain to get over his hair - recommend a bandana or something to aid in that process. Still, it was a great costume and he is eager to wear it again. We'll just have to figure something out about how to see better. Was probably because his eyes didn't match up with the eye sockets on the mask.",5
43645,My 3 year old granddaughter loved hers! Along with her rain boots it's fun to go walking in the rain & jump the puddles. Love that you can  see her through it as she wanders ahead. Also like the dome shape so I don't get jabbed accidentally with the spokes. These spokes turn  down rather than out.,5
619931,"Came earlier than expected. Beautiful! Decent quality for the price. My foots a little wider by the toes, so I had to really work my door in to the bottom part, but by the end of the night the shoes had stretched and were comfortable. The heel part is VERY narrow so walking on uneven ground is tricky, had a little trouble with the zipper getting stuck.
I LOVE these shoes!",4
34689,"I had bought this for my mom because her purse was ruined. She loves it and now carries it everytime she goes out or have an appointment. It is a nice size Purse and fits all her things in it. Such as:books,cell phone and other items. Bag is made of nice leather and with a adjustable strap.",5
167568,"These are awesome yoga capris.  I kinda stepped out on a limb as I don't like to buy clothes online without being able to touch and feel the fabric, see the stitching, make sure they fit... but with these I scored on all accounts! The fit is amazing, and they are quality made.  I received these at a discount in exchange for an honest review and I'm so glad that I did.  They are my all time favorite yoga pants and I want them in every color now!!",5
397456,"Review for the product:  Great ""butt bag"", fanny pack, whatever.  SO much room and i use mine everyday which allows me to have most anything I need available to me when I need it.  A+

Review of Bag King:  ABSOLUTELY AWESOME!  I paid for the bag at 3pm on a weekday, the 12 noon the NEXT DAY the mailman was delivering the item to my door.  I literally had to go back and check the invoice to be sure I wasn't mistaken as to when I had purchased the bag.  AAAAAAAA++++++++",5
148771,I needed more nursing clothes after the arrival of my baby. I bought the pink flowery one and wore it home from the hospital. It fit my belly which was still big after giving birth. Now I wear it around the house and to sleep. I'm wearing it as I type with the sleeves/top pulled down to air out the nips. Its easy enough to pull the sleeves back on when visitors come over. I think it's so comfortable I bought a second one in blue.,5
643045,"I ordered a brown one and a black one, and they are terrific. Perhaps as good as the ones on Amazon (and widely advertised) for 2ce as much money. I purposely ordered mine a bit long and lopped off 4"". Better too long than too short. Additionally an unexpected benefit came about. Once you insert the belt in the buckle it pops out the other side and automagically threads itself into the first loop on my pants! :)",5
64279,"Material is SUPER stiff and scratchy for my 22 month old's skin.  After a couple days of wear (we washed according to instructions before wear), he developed a severe red rash on his bottom where you pull up and down the underwear.  Seems like the best way to go is to purchase simple solid colored toddler underwear, instead of the popular character choices, which are often stiff and uncomfortable.",2
105167,"i followed the measurement chart and my top is perfect. i am 5'5. bust 37"". the top looks just like photo. just so elegant. i intend to wear nice fitted grey or slate slacks and almond top pumps with this. maybe a long soft pearl necklace to boot. i'm happy with my purchase.",5
282912,"Product was as described, cute on and off. Early delivery a plus. I'm 5 10 and normally wear a 14 and weigh about 215. Love the high waist, great tummy control and looks good. I'm a 38c top size and its a bit big in the cups. Overall love the suit!!",5
63107,"I bought a turquoise necklace from this seller earlier, and liked it so much, that decided to get a coral one too. It's a beautiful necklace, definitely looks more expensive than what I paid for it. The color is nice deep, warm red. The necklace is pretty wide, and is shaped to hug your neck in a nice way. It looks very much like on the picture, I certainly wasn't disappointed. Beautiful piece of jewelry! Highly recommended!",5
157118,"I was excited to see a review from a woman taller and heavier than me had purchased these and they had fit, so I purchased them. I have a large booty and was disappointed to find that I can't get them over my bum. They are right and uncomfortable on the rest of my body, anyways.",2
758927,Although the dress is beautiful the fit was very small.  We provided measurements to be customized. Skirt is not as full as picture.  Can not wear a petticoat or hoop skirt as the skirt was too short.  Skirt is a little different from the listing picture. Dress fits about 2 sizes too small.,3
483193,Bought these for wife at  Christmas after a hint. She had ordered some previously after seeing them on a TV  infomercial and loved the way they fit. Only problem it took forever for them to arrive. I was relieved to find them on Amazon. Although not Prime they still arrived fairly quickly. She says they are the most comfortable bra she has ever worn and highly recommends them.,5
501666,"Ordered this for my sister and normally she is a medium, but because of the reviews I decided to order her a large. However, that being said, the large was still not big enough for her which is surprising because of how petite she is generally in size and stature. Most likely will be returning because it still doesn't fit.",3
438918,"The coat itself is stylish. It smelled kind of funny coming out of the package, though. That wasn't really my beef with it. I ordered a men's XXL for my husband, who is a M in American sizes. He could barely get both arms in it. Only order these coats if you are a very small person, and then order as if you were a giant.",2
573795,"I haven't worn or washed it yet, but it feels and looks great!  I found it to run true to size, despite varying reviews from others.  I absolutely love white cotton gowns, and have been disappointed since Victoria's Secrets stopped carrying them.  These are very reasonably priced, good quality, attractive packaging.",5
149812,"I think with good care it will fit my baby for a couple of years. Bought this for my 4 month old. It's spring now, so she won't use it til Winter comes. But I tried it on my 4 year old and it fits him as well. I like it.",4
1542,"I find myself just loving these hats,  I've  written quite a few reviews of many Henschels that I have.  For me, they are well worth it; comfort, style, practical, and well made.  All you have to do is try one or two or three!!!  CoolMax band is unique and adds to comfort, I am from Louisiana, and there is no shortness of heat and humidity here.",5
386883,"It doesn't completely cover my rear as it does on the model, but I'm 5'9"" so perhaps that's to be expected. It covers less than half. I got a medium, and I generally wear a medium IRL, and this fits fine. If you want a longer fit I'd go up a size.",5
329800,"Love these sun glasses, I always get compliments on them when I wear them. But they are very fragile, one of the glass in the frame slighty popped out after only a wear or two so I had to pop them back in place. Other than the quality they are a nice pair to have to leave an impression or if you don't care much for breaking them.",4
400284,"I was quite impressed when these arrived and wrote a review which was never posted...so I'll try again. The topaz earrings arrived almost immediately, well packaged and then additionally housed in a lovely lavender presentation box. Even more surprising than the perfectly matched gorgeous deep London blue color of the stones, was the fairly heavy weight of the silver. They will make a stunning gift.",5
40517,"These seem to come untied more frequently than other shoe laces. Maybe it's due to the metal tips being heavier, I'm not sure. Also the metal tips make noises when they tap the ground as you walk but mine might just be too long for me. So I stopped using them. I do love the color though.",2
55264,"My son got a fractured nose during basketball. No one sells them locally, so we ordered one. He missed one game but it did arrive sooner than expected, fit was fine, and was easy to clean. He didn't like it because he said it was difficult to look down without moving his head, but at ,east he was able to play.",4
601332,"I used this for a fursuit head, actually. It's the perfect size!

If you don't know what a fursuit is, still keep reading.

The quality is really sturdy for a cheap novelty gift, but take note, the lense color is not accurate to the photo. It's not clear, nor is it 'sunglasses.' It's somewhere in between like a light grey tint.",5
6321,"Every time I buy a pair of Carhartt carpenter pants they turn out to be a slightly different material and a slightly different color and different pocket configurations.  I wish I could get a pair like the first ones I had, they even had a little tab to hang a tape measure on.  These are okay, just not quite the same.",3
210002,"Excellent quality for the price.  The band does not pull hair, as another reviewer has suggested. It fit's a 22mm opening perfectly and comes with the spring pins as well as a pin removal tool. You really couldn't ask for more at this price.  Buy it, you won't be disappointed.",5
845714,"Other reviews are correct. The dress slit will ride up HIGH on you. I fixed that problem by picking the perfect spot where I don't want the slit to go any higher and sewed it really quickly with a few stitches. Problem solved.

Other than that, it is a cheap and is a comfortable dress to wear.",4
803812,Highly recommend!! Very absorbent! My little guy can wear one the entire day & he never gets wet underneath. The snaps hold firm & the fabric is thick & great quality. I've washed them several times already & they're holding up very well. The grey colors also go with just about everything.  I'm so very pleased with this purchase!!,5
674167,Ordered this dress for prom. It looks awesome.  I was a bit nervous about ordering a dress online without trying it on.  Wow! I am so impressed. It is fabulous. It's very full. No need for a slip.  It said that I would receive the dress in mid January.  I got it in just 3 weeks of ordering it. Very fast delivery. I will definitely order more dresses from this company.,5
832595,"This is a well made dress, but I had to return it.  I usually take a medium or large size in dresses.  The fit was just right, but the front was way too short.  If the length in the front had been about 3"" longer, it would have been perfect. I also loved the color.",5
80236,"Fits perfectly I got a medium and I am 5'4"" and I weigh 160 lbs (I do not have a lot of chub at all I am mostly muscle) I have size 36 c  the thing fits perfectly as well! This product is awesome and yes it is stretchy so if you have wider hips or bigger boobs you will just flaunt more !(:",5
630835,I purchased a large at first and had a problem-free experience exchanging for a smaller size. The large was so big that I ended up changing to a small which was perfect. I am 5'5 normally 135lbs and usually wear a medium in all tops. I didn't take into account that this was a maternity t-shirt which makes sense why the large was ridiculously big but I am surprised at how much room I still had at 18-20 weeks pregnant with twins while wearing a small. Loved it for Halloween!,5
342733,This purse is great. It's just the right size for me. It also has two pockets inside and a zippered pocket on the back. The lining is nice and the stitching is good. This bag won't fall apart after a couple of uses. I get a lot of compliments about this purse. I might order another one in a different color! ,5
443412,"I love these boots, they are stylish, durable, dressy, yet casual, go great with jeans, or skirts, excellent no slip soles.  I like to wear them with leggings tucked in and a nice long length pull over sweater.  I get many complements on how nice they look, especially tucked into jeans.  They are very comfortable, and no slip grip sole is well made.",5
158870,"I love this pants!  I bought a small in light green and coral, both great!  I purchased a 2nd pair and thinking of going for a 3rd.  I'm 5'8 and they are really long (good in my case) and a bit big in the waist (130 lbs) but I'm completely ok with that. So comfy, so cute.",5
65764,"Omg! I love them. So many for such an awesome  price! All kinds of different barbells with Huge variety. there are so many different colors and designs. Typical price for these run about  $14.99 for 4 at hot topic. So far through digging, I have found skulls, pot leaves, hearts, spirals, tippy designs, and really bright neons. All of these for under what I usually pay for 4. I am incredibly happy with this deal andy friends will be too as there are enough to share!",5
187702,"I adore this skirt but it's quite short... if I have my arms at normal length to my sides, my fingers go past the length of the skirt. I wouldn't recommend buying this skirt if you are over 5'5 (my height) or weigh over 125, because it simply won't fit quite right.",5
609122,"It's ok for the price (I paid $14ish), it's not as soft and it's a little thicker than I'd like, and very short but as expected by the pic. It also didn't come with one of the hooks for the ""belt"". It's ok for what I need it for (hospital for birth) but since it's quite stiff, I wouldn't purchase another one. Maybe with more use/washes it'll be better, if so, I'll update this review.",3
83586,"However the rubber cusions on the earpieces tend to slip off after short use. The lenses will pop out if the glasses fall, they can be put back in, but it's a pain. Once the lenses have popped out they never seem to stay in well afterwards.
The glasses last much longer than the ""Seen on TV HD glasses, pretty much the same HD color and clarity.",4
850478,"Not full on the bottom at all like the picture, its see through and and the little tank on it doesn't even cover my daughters belly... it came really fast and it is still cut I just now have to buy more fabric to finish the dress though so kinda disappointed",3
797533,"If I'd realized this dress was coming from China, I would not have ordered it.  It was way too big, couldn't return but did get a half price credit from the seller.  I don't like the material, it has a very synthetic feels to it, does not feel very good against your skin.  I gave it away.",2
454150,"The fabric on this onesie is nice and lightweight, perfect for summer but could also be paired with pants for the colder months. I have washed this quite a lot and its held up thru everything my 5 month old has put it thru. I will say it does run just slightly small in my opinion. We love it!",5
80015,I wanted to purchase them for me toddler she has a lot of pink outfits but when I got them  it's nothing like the picture I got more yellow and orange color socks.....I wasn't happy with that at all. The only good thing it's that they fit her well.,2
405455,"I bought this to go with the fairy pink wings for my daughter's 4th birthday party.  I was pretty impressed, it was a good price and very detailed, it wasn't cheap looking or poorly made.  Now, my 18 month old daughter got a hold of it and beat it on everything she could find and the stick eventually came apart from the butterfly (but I can't really rate it poorly, it took quite a beating).  The butterfly is still very much intact and we repurposed it now as a darling little wall decoration in her room.",5
659452,"Very nice Versace robe that feels great against my skin! I have Eczema so it's important to have a comfy 100% cotton robe and this is not only that but looks amazing!  I got the large and I'm 5'8"" 170lbs and fits a bit large but after a few washes it should be perfect!! The XL is for 6 feet plus imo.  Very happy with my purchase and the sellers were great as well! Everything came in Versace packaging and looked gorgeous! Thx again-",5
325120,"Keeps everything simple and light.  If you need to carry a lot in your wallet it's not for you, but if you down size it's perfect.  I've had this wallet for awhile now and it works for me so well that I ordered 2 more to give as gifts.",5
813161,"This dress just didn't look right on anyone that tried it.  It looks fine on the model in the product listing, but it was cut strange under the arms to work with the straps.  I started a return and then forgot about it so I just donated it to a thrift store.",2
466456,"This is a thick, heavy sweater that feels very cozy to wear. Its texture leans more towards the coarse side, but still feels soft, It is also very comfortable and warm, and the soft brown coloring is perfect and goes nicely with other neutral colors. It makes for a fantastic throw on in cooler weather and washes easily.",5
87059,"As expected from the photo, this top is a bit roomy being an XS. With that said, it is a cute top with the bow attached. I like the ruffle detailing and it's not overly done. It does need a little ironing but what Allegra K product doesn't. Great when paired and tucked in with just about anything. When purchasing, keep in mind it does run large so its expected to be a little roomy which only adds comfort but doesn't compromise on style.",4
572312,"When this scarf arrived, it was frayed & falling apart at the seams, and had to be returned. I would much rather have just exchanged it because I do love it. It's just broken and falling apart. (Packaging was completely undamaged. I noticed the damage to the scarf after removing and unfolding it.)",1
117382,"No room for adjustment, the length is perfect and the finish appears basic, the material is low to middle quality. Usually kilts give you some room for adjustment, for example extra snaps to adjust in or out, this has nothing and it is quite small in the waste!

Damn near kilts are much better quality and has adjustments, unfortunately all their kilts are 24"" which is a long size for a kilt!

If anybody finds a kilt of the quality of damn near kilts and the length of UT Kilts, please let me know.",3
407505,"I bought this nice hat for my uncle in Sept 2014 and picked a medium size as he usually wear size 7. Disappointly the medium size I picked was too big even though it was listed as 7..It would be nice if the manufacturer would review the hat sizes as the sizes listed are misleading. Worst still, I couldn't return the hat as it would have cost too much to return as my uncle resides in a different country where I already sent hat as I live in the US.Long story short.....another unwanted item.",2
303409,"I received this product at a discounted price to provide an honest review. If you want to talk about convenience, user friendly, and a product that eases frustration, then this is the product to talk about. The other morning, after spending about 3-5 minutes, I grew increasingly frustrated trying to button my shirt. I then remembered that I had this tool and viola... shirt was buttoned and I was ready to go. I love this. I even used it as a collar stay. Great product. I will be purchasing these for my friends.",5
70726,"We were looking for the His/Hers matching titanium wedding bands but could not find any we liked in the stores. We ordered this set just a couple of days before the wedding. It was risky, but we got them and are very happy with our choice. I get a lots of complements on the rings.",5
17771,"I get many compliments on this ring.  It really is pretty without.being too flashy.  I wear it at times as an eternity band and at other times as a wedding band to leave my expensive set at home.  I've had this ring for a little over a month now, and in no way have I taken the extra care to take it off for dish washing. Or cleaning.  It is still all in one piece with no stones lost thus far.  It's a great value for the money and runs true to size.",5
50179,A versatile pair of shoes great for the boat and also casual trips around town.  I've bought many pairs of Sperry's in the past and so was confident in the size I needed.  I like to buy my Sperry's a little snug and they quickly stretch to fit my feet.  This color is one of my favorites and I find myself wearing them often.,5
468852,"Exactly what I expected from a company that has outfitted our troops for a century.  The boots are comfy right out of the box, and the ""sharkskin"" overlays on the toe and heel look like they will offer extra protection.
As with any footwear, fit is everything.  I will try formfitting bedliners over the ones that came withthe boots.
Haven't worn them in wet conditions so I don't how the waterproofing performs.",4
71108,"My baby was baptized at 2.5 months and he was 11 lbs and 22 inches long. I went with the month suggestion rather than pound suggestion as 6-8 lbs is TOTALLY inaccurate. Even with that, the outfit was still quite large on him. I imagine it would still fit if he was 26 inches and 15 lbs.

The great thing is, if you pick the wrong size, you can send it back with free shipping.

I did not use the hat, but the outfit is great quality, lightweight enough for the summer heat and comfortable material for the baby.",4
578369,"The product arrived quickly. The tights are baggy on me and i'm average size. 5'5"" and 130#. When I put them on the first time I discovered a run over the left knee. Since I had just put them on fresh out of the package I don't think it was anything I did. I wear them to keep my legs and feet warm at night with a niteshirt so how they look isn't important but if i had ordered them to wear as tights I would be upset.",2
829022,"Slip is the key word here. Not dress. The material is very soft and silky, and THIN. The length is really short, and if you are curvy of course you know your curves will eat up most of the length. I decided that my slip is now a shirt to wear under other shirts. It's cute, and depending on your level of modesty it could be a slip, or dress. I think it's multifunctional.",3
586287,It arrived pretty timely and looks really nice for the price! Ive been wearing it for a few months and it hasn't broken and no gems have fallen out. I originally put it in a newer piercing and it got a little irritated so I waited awhile before putting it back in and I've had no problems since,5
382553,"Definitely order a size up from what you usually wear. I'm 5'3, curvy, 36C and I got an xlarge. Very cute. It's really short but it'll still cover your butt, but I would definitely wear shorts underneath or leggings. Thin material, almost like a t-shirt. I would still recommend though just because it looks nice",5
132995,The stones are exactly as advertised.  The size is what I expected based on the description and the diamonds sparkles.  They are very clear and brilliant.  This is my second set of diamond earrings from this company and both pairs are of excellent color and brilliance.  The diamonds come with authentication certificates.,5
683926,"I really like this piece, but the sleeves are ridiculously too long! The pattern is really pretty and the length is longer, which is what I wanted. I contacted the company and they offered to give me back half my money. I thought that was a really good deal so I kept the piece and will have the sleeves hemmed. Once hemmed, this will look great with jeans.",4
316371,"This is the 2nd pair of these that I have bought (lost the first pair). Yes, they're thick and bulky so it's difficult to do much in them, but I live in Chicago, so I'm picky about one thing: warmth. I have about 15 pairs of gloves (some very expensive, some very stylish, some both)  but I wear these every day. These are soooo warm and soft. That's it. Very warm and very soft inside, which is what I assume people are looking for in a glove like this.",5
553582,"These are *very* thin long johns with essentially no support in the crotch.  I suppose the lack of support makes my junk look bigger, but it's weird to have it just flying around like that.  Very little insulation due to the thin, silky material, but it feels good, except for the strangely placed seam in back that rides up your butt crack.  Hard to get used to that...",3
199341,It's cute but much bigger than I expected. The bottom part of the ring covers the entire belly button. And the top part that screws on is about the size of the normal bottom jewel. It's not subtle. Looks like a piece of glamour bling. Not bad if that's what you want. But I wanted something more simple to have in when running or spinning.,4
86544,"The dress does not look like the picture at all. It is made with a very thin material and you can see through. I am not returning it because I bought it for my daughter to wear as a costume in a school play, otherwise I would not have kept it. Do not buy it!!!",2
361422,"These boots are awesome! Though they feel slightly snug on my wide feet when I put them on, they don't rub anywhere and are comfortable all day. I am not good with heels, and I love how these look like more heel than they feel like. The sole is very sturdy and I feel very stable in them. I got the black suede and they are super cute. Terrific with a dress and leggings or a pair of ankle jeans.",5
760719,"This dress is really comfortable. The fabric is nice and it fit as expected. The size charts are an excellent guide to help you choose your size. It is not too short. It can be worn well with or without tights. If they had more colors, I would buy them all.",5
607937,"Great for work or family events where silicon tunnels are frowned upon. Don't use alcohol to clean, it strips the coating over the peal part, soap and water will clean them just as well. Not really great for wearing while swimming, showering or bathing, the tunnel and pearl bulb are hollow and will hold water. Other than that I love the girly and feminine look and feel of the gauges.",4
645359,"so disappointed in this. the back would look great if it wasn't super deformed and wrong- fitting. I am 92 pounds and got a small- it should have fit perfectly. the bottoms fit ""ok""- a little cheeky, but I don't mind that. the top looked horrible on and was made so awkwardly. now I have to find a different swimsuit for summer :(",2
298025,"You will not find a better boho sundress at this price! I'm 5'6"", 137lbs and ordered a Medium. It fits great. The straps are adjustable so you can play with the length a little. I ordered the same dress in both blue and black. I'm so excited to wear this on my Hawaii vacation! Other reviews detail that the dress comes very wrinkled. This is true, but nothing an iron can't fix.

Edit: I washed this dress once (no dryer) and it shrunk. I would recommend hand washing it.",5
25983,"I have maybe 3 pairs of these in different shoes. I have flat feet and if I'm on them without them in my shoes, I end up with arch pain and develop posterior tibialis tendonitis. I keep them in my running shoes and hiking boots and have no problems with a break in period.",5
823394,"Comfortable lounge pants.  Great for this springtime weather.  Appear to be well made and durable.  They are not paper thin fabric.  I have a 34 inch waste and there is plenty of room to spare.

I received these at a discount in exchange for a fair and honest review.",4
54009,"This hat was a perfect buy! The strings helped my son fail at escaping. And it truly does block the sun. My son has extremely fair skin, little hair, with a rather large head, and this hat is perfect for all sizes. You can adjust the circumference if baby's head is smaller! Great buy!",5
29201,"The pair that have the printed fabric are not soft at all and are much smaller than the non-printed pair.  I would need the next larger size for the printed pair to fit me.  I ordered large size (as usual for me) and I have a 38 or 39"" waist, depending on whether we had pizza the night before or not.",2
390781,"I am 5'5"", weigh 145 pounds and this dress fit like I expected.  I ordered a medium.  The dress is comfortable and cute.  It did come with a small stain on the skirt part but with the pattern it doesn't stand out enough to hassle with a return.",4
588884,I love my peeper-keepers and own several pairs in various colors.  I really like the quality beading.  They are lovely and I can coordinate with what I am wearing.  The rubber grips stay put on the eyeglass frames and do not slip.  Would recommend this product and I will continue to purchase more colors as needed.,5
84491,"The top i got looks like picture the material is heavy but nice. I ordered two sizes too big trying to shrink it washed in washer and dried in dryer no problems with material, it has not shrunk. It's huge so i won't wear this in public nice to wear around the house super long.  Item arrived in October happy with purchase.",4
121762,"Just got my lifter today and it looks great , shipping was fast I ordered Oct. 12 and got it on the 15 . It fits perfect I went one size up (med to a large) & I was completely shocked when I put it on , this product is amazing and the price is a plus . I'm thicker than honey now ",5
242991,"This ring looks just like it does in the photo. Many of the tungsten rings I saw were a slightly darker metal, a bit more gray. This ring has the polished color of white gold. It shipped quickly and looks just like other rings I saw for a much higher price. I am very satisfied with this purchase!",5
304155,I bought these to wear during childbirth and thereafter to help heal (since I did not breastfeed). These bras are great because the zipper is located in the front and the inner padding can be removed. The colors are very nice and they wash well. I would have given them 5 stars but didn't because they fit pretty tight. I tried to get the size for me by guestimating (estimated by guessing) and bought the medium size (I'm a 34B in regular bra). Last time I checked sizing guide from the makers was non-existent.,4
294143,"Keeping only due to being to cheep in price to return.  Color right on, size a bit smaller than expected, and the smell, AWEFUL, HORRIBLE, smelled like petroleum product. Had to wash my hands twice with lots of soap to get the smell off.  Hoping washing removes the smell or they will end up in the trash.",1
203543,"This is a beautiful dress - fits a variety of sizes without being too loose or too tight under the arms - PLUS the belt is not attached, so it will lay wherever you want it to and you're not stuck with a belt that is too high or too low !",5
121371,"I love the look, but it is hard to clasp closed, and the glass topped bird pic, though I love, seems to make it heavy and always wants to turn to the underside of my wrist. The ring that held the chain for closing also came apart....twice....probably from me pulling it to try and clasp. I wasn't tight, it was just heavy and awkward.",3
767014,"Great glasses, received them in perfect condition, not a scratch, didn't have to adjust anything to fit them right, great for driving, not too dark, and with the bifocal glass at the bottom, it makes it easy to read the radio..., when you want to see things in detail, if you need reading glasses, all you need to do is tilt your head back just a little to see everything clearly. Will buy one more pair for my other car. Great for outdoors too, can check your phone..., without having to switch to reading glasses all the time.",5
867182,I was hoping the size was what I needed and it is perfect. I love all the pockets so I don't waste time searching for items. the strap extends really far so it is great for wearing cross body. The waterproof material is just a bonus. Great color as well (I got purple). Highly recommend!,5
435431,"Received the 12/13 size as a gift. As a woman with size 11w feet, I was concerned that they wouldn't be wide enough to fit comfortably. However, I was quite pleased when I put them on and they fit perfectly. Great for any Jack fan!

Word of caution: Do not wear these when walking up or down stairs and be careful on smooth surfaces, sliding may occur!",5
469856,I AM NOT ABLE TO RATE THIS DRESS AS YET BECAUSE I AM STILL WAITING ON IT.  I WAS HEADING TO JAMAICA AND WANTED MY DRESS TO SHOW OFF AND WEAR AND IS STILL WAITING.  JUST DISAPPOINTED ABOUT THAT ORDER AND SORRY I DID.  MY RATING IS NOT ACCURATE BECAUSE I STILL HAVE NOT SEEN IT YET.,1
857755,"The design on the shirt is embroidered on and the ringing on the top and bottom is nice. Good quality item and my daughter LOVES the design.

Update: I took it to 4 stars from 5 because I noticed that the print on the shorts is upside down. My daughter doesn't mind though, since they look right side up to her.

I did not experience the fading issue described by some reviewers. We have washed them twice now and have not seen any significant fading. We bought the size 7 in Feb 2017.",4
212916,"Very good price. Good quality. I keep a few dollar bills, three or four credit cards, and so forth in it so as not to have to tote a fat wallet around. Previously I used a wallet type of enclosure for my cell phone, and when the sort I wanted was no longer available, I turned to a light traditional wallet. The Hammer Anvil does the job well.",5
407197,"there were some complaints. first, it took some time for it to be shipped out (4 days).  i had it shipped expedited 2-3days and it took 6 days to get to my house.  second, its cheaper on the website (10% off).  third, three of the diamonds were really dull and under size compared to the other ones.  the necklace wasn't as sparkling as the photo showed.",2
70554,"I bought this for my daughter for Christmas and she loves it, it is made well and a looks wonderful on the wrist. If I had one negative it is a little difficult getting it on and getting it tight enough for small wrists. I would definitely recommend the product.",5
394654,"This is the favorite of all my Amazon dress purchases. My cat agrees that it's very flattering. I wasn't sure, given its body forming fit, whether this would be a work appropriate outfit or not. I've decided I'm going to wear it anyway and see how that goes! It's just too cute not to.",5
502278,"I get a lot of compliments on this dress. It took a long time to arrive and had a small hole in the seam after 1 wear, but it was able to be sewn easily and I still wear it regularly. I love the color block and the material is comfortable, not too thin.",4
582280,"Well I didn't receive my Gold cuffs, though I recived a gold bendable belt, I was so happy it was just in time for my Birthday, the sleeves were tight to slip on and off, I think U need to go up a size, but everyone loved it as well.",5
821305,"I love this purse!! It's punky enough for my style and the design has yet to fade since I've bought it almost a year ago. It's been through travel, thrown around in the vehicle with my son and easy to clean. It's nice to know I can have a nice thing!",5
87638,"The label says ""dress with belt"", but no belt. I guess it's a hit or miss w/ the belt.  The top is see through, that was unexpected...I'm 5'1 so I can wear it as a summer dress, or pair it with leggings if you think it's too short.  You need to iron the bow, looks like it's dying, ha!",4
791903,"These shorts fit fine around the waist, but shorter than measured and expected! I have the same shorts but with a 2"" shorter inseam, and when I got these, they ride just as high as the others. I was expecting the 2 inches lower on my legs. But, great material!",3
95227,"This shirt looked great on, but I wore it too my desk job and that's when I noticed how small it was because it started to give me a back ache throughout the day. I'm 5'6 and about 140lbs with a chest size of 34C, I ALWAYS buy a medium, but this is just a little too small probably due to the unforgiving material. I won't return it bc it's a great looking design and it's fine when I'm standing and moving around, but I wish I would've known to get a large. Best Regards!",3
491041,I recently nought a few garments from this seller. This one is stellar quality for the price. The other one doesn't fit the measurements at all. This one is very well made. It's practical and adorable. Highly recommend... As for must Asian sellers. Always check check check your measurements and email them to double check theirs. It always runs small or something doesn't add up. So as a precaution do it. I'm thrilled to wear this coat.,5
548563,i love this jacket it was exactly how i expected it to be and more it fits perfect. the only bad thing about this is that the sleeves are short but i was told that was how the style was of the jacket. other than that i love this item and i will  be looking forward for something like this again.,5
84075,"Handy business card holder!  I toss this in with my million other things and know that my cards will remain crisp and professional. The card holder is beautiful, I picked blue leather with stainless; it has a nice heavy weight and I like that it opens on the vertical. I would recommend.",5
52373,"This product was better than I expected. Very cute, it has the strings for under the chin and a draw string at the back to tighten to the childs head so it stays in place. I got the light pink color and its very cute. Very happy with the product. I saw a few comments complaining the edges are floppy but that's what the product is, its a floppy sun hat. It does not impede on my daughtets agility to see and looks adorable.",5
611234,"The size was good. The color is more of a neon yellow than green and the bottom is see through on the backside, so I kept it 'cause I liked the top, but wear a different bottom from the one it came from. Sadly still not the green I expected.",2
851496,"I have never rated any product less than a 4 stars before (I usually don't rate it if the product isn't in my favor), because I understand that it is not easy to have a small business. But this Tank Top  is the worst product I have ever purchased online or in store! Worst Ever!
The tank top is very thin and cheap looking!",1
842838,"This scarf is huge!! Very light and sheer. Could be used for a dress up night out. Not for keeping you warm tho. The black seems to be a little light, or maybe a tinge of Brown mixed in. Not sure, but could be a blacker black. Is it silk? I guess so, but seems more like another fabric to me. However, keep in mind I'm no silk expert. It is very pretty and I'll use it often. It has quality stitching and came well packaged.",4
